document_id,coherence_relation,verb,coreference_type,context,pronominalization,12person,proAntecedent,subj_antecedent_type,subject_or_not,non_subject_or_not
pt/nt/58/nt_5809,contrast,give,other,God gave them for his people to follow until the time of his new way .//But Christ has already come to be the high priest .,non pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/58/nt_5809,contrast,be,subject,He is the high priest of the good things we now have .//But Christ does not serve in a place like the tent that those other priests served in .,non pronoun,False,pronoun,other_pronoun,subject,not_non_subject
pt/nt/58/nt_5809,contrast,have,other,These copies had to be made clean by animal sacrifices .//But the real things in heaven must have much better sacrifices .,non pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/58/nt_5809,contrast,go,non_subject,"Christ went into the Most Holy Place .//But it was not the man - made one , which is only a copy of the real one .",pronoun,non_subject,non_subject,non_pronoun,not_subject,non_subject
pt/nt/58/nt_5809,contrast,take,subject,He takes with him blood to offer .//But he does not offer his own blood like Christ did .,pronoun,False,pronoun,other_pronoun,subject,not_non_subject
pt/nt/58/nt_5809,contrast,need,subject,"If Christ had offered himself many times , he would have needed to suffer many times since the time the world was made .//But he came to offer himself only once .",pronoun,False,pronoun,other_pronoun,subject,not_non_subject
pt/nt/42/nt_4209,contrast,be,other,"There , he and his apostles could be alone together .//But the people learned where Jesus went and followed him .",non pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/42/nt_4209,contrast,need,other,"They need to find food and places to sleep in the farms and towns around here . ''//But Jesus said to the apostles , `` You give them something to eat . ''",non pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/42/nt_4209,contrast,kill,subject,And he will be killed .//But after three days he will be raised from death . '',pronoun,False,pronoun,other_pronoun,subject,not_non_subject
pt/nt/42/nt_4209,contrast,lose,other,Any of you who try to save the life you have will lose it .//But you who give up your life for me will save it .,non pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/42/nt_4209,contrast,be,subject,Peter and the others were asleep .//But they woke up and saw the glory of Jesus .,pronoun,False,non pronoun,non_pronoun,subject,not_non_subject
pt/nt/42/nt_4209,contrast,lose,other,The boy lost control of himself .//But Jesus gave a strong command to the evil spirit .,non pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/42/nt_4209,contrast,say,non_subject,"He said to his followers , `` Do n't forget what I will tell you now : The Son of Man will soon be handed over to the control of other men . ''//But the followers did not understand what he meant .",non pronoun,non_subject,non_subject,other_pronoun,not_subject,non_subject
pt/nt/42/nt_4209,contrast,hide,non_subject,The meaning was hidden from them so that they could not understand it .//But they were afraid to ask Jesus about what he said .,pronoun,non_subject,non_subject,non_pronoun,not_subject,non_subject
pt/nt/42/nt_4209,contrast,go,other,They went into a town in Samaria to make everything ready for him .//But the people there would not welcome Jesus because he was going toward Jerusalem .,non pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/42/nt_4209,contrast,say,non_subject,"They said , `` Lord , do you want us to call fire down from heaven and destroy those people ? ''//But Jesus turned and criticized them for saying this .",non pronoun,non_subject,non_subject,other_pronoun,not_subject,non_subject
pt/nt/42/nt_4209,contrast,have,other,The birds have nests .//But the Son of Man has no place where he can rest his head . '',non pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/42/nt_4209,contrast,say,non_subject,"Jesus said to another man , `` Follow me ! ''//But the man said , `` Lord , let me go and bury my father first . ''",non pronoun,non_subject,non_subject,non_pronoun,not_subject,non_subject
pt/nt/42/nt_4209,contrast,say,non_subject,"But the man said , `` Lord , let me go and bury my father first . ''//But Jesus said to him , `` Let the people who are dead bury their own dead .",non pronoun,non_subject,non_subject,non_pronoun,not_subject,non_subject
pt/nt/42/nt_4219,contrast,say,other,"He said , ' Do business with this money until I come back . '//But the people in the kingdom hated the man .",non pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/42/nt_4219,contrast,say,non_subject,"There they said , ' We do n't want this man to be our king . '//`` But the man was made king .",non pronoun,non_subject,non_subject,other_pronoun,not_subject,non_subject
pt/nt/42/nt_4219,contrast,say,other,"`` The king said , ' People who use what they have will get more .//But those who do not use what they have will have everything taken away from them .",non pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/42/nt_4219,contrast,say,non_subject,"Some of the Pharisees said to Jesus , `` Teacher , tell your followers not to say these things . ''//But Jesus answered , `` I tell you , if my followers did n't say them , these stones would shout them . ''",non pronoun,non_subject,non_subject,non_pronoun,not_subject,non_subject
pt/nt/42/nt_4219,contrast,say,other,"He said , `` The Scriptures say , ' My Temple will be a house of prayer . '//But you have changed it into a ' hiding place for thieves . ' ''",pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/42/nt_4219,contrast,want,subject,"The leading priests , the teachers of the law , and some of the leaders of the people wanted to kill him .//But they did not know how they could do it , because everyone was listening to him .",pronoun,False,non pronoun,non_pronoun,subject,not_non_subject
pt/nt/45/nt_4509,contrast,be,other,"He is our father Isaac .//But before the two sons were born , God told Rebecca , `` The older son will serve the younger . ''",non pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/45/nt_4509,contrast,want,subject,He wanted to show his anger and to let people see his power .//But he patiently endured those he was angry with -- people who were ready to be destroyed .,pronoun,False,pronoun,other_pronoun,subject,not_non_subject
pt/nt/44/nt_4409,contrast,see,non_subject,"He has seen a vision in which a man named Ananias came and laid his hands on him so that he could see again . ''//But Ananias answered , `` Lord , many people have told me about this man .",non pronoun,non_subject,non_subject,other_pronoun,not_subject,non_subject
pt/nt/44/nt_4409,contrast,give,non_subject,"The leading priests have given him the power to arrest all people who trust in you . ''//But the Lord Jesus said to Ananias , `` Go !",non pronoun,non_subject,non_subject,non_pronoun,not_subject,non_subject
pt/nt/44/nt_4409,contrast,'s,non_subject,And that 's why he has come here -- to arrest the followers of Jesus and take them back to the leading priests . ''//But Saul became more and more powerful in proving that Jesus is the Christ .,non pronoun,non_subject,non_subject,non_pronoun,not_subject,non_subject
pt/nt/44/nt_4409,contrast,believe,other,They did not believe that he was really a follower of Jesus .//But Barnabas accepted Saul and took him to the apostles .,non pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/44/nt_4419,contrast,talk,other,"He talked with the Jews , trying to persuade them to accept what he was telling them about God 's kingdom .//But some of them became stubborn and refused to believe .",non pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/44/nt_4419,contrast,send,subject,Paul sent them ahead to Macedonia .//But he stayed in Asia for a while .,pronoun,False,non pronoun,non_pronoun,subject,not_non_subject
pt/nt/44/nt_4419,contrast,tell,other,"He told them , `` Men , you know that we make a lot of money from our business .//But look at what this man Paul is doing .",non pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/44/nt_4419,contrast,wave,non_subject,"Alexander waved his hand , trying to explain things to the people .//But when the people saw that Alexander was a Jew , they all began shouting the same thing .",non pronoun,non_subject,non_subject,non_pronoun,not_subject,non_subject
pt/nt/43/nt_4309,contrast,believe,subject,The Jewish leaders still did not believe that this really happened to the man -- that he was blind and was now healed .//But later they sent for his parents .,pronoun,False,non pronoun,non_pronoun,subject,not_non_subject
pt/nt/43/nt_4309,contrast,know,subject,And we know that he was born blind .//But we do n't know why he can see now .,pronoun,True,pronoun,first_second_pronoun,subject,not_non_subject
pt/nt/43/nt_4309,contrast,answer,subject,"The man answered , `` I do n't know if he is a sinner .//But I do know this : I was blind , and now I can see . ''",pronoun,False,non pronoun,non_pronoun,subject,not_non_subject
